Price,Close,High,Low,Open,Volume
Ticker,FPT.VN,FPT.VN,FPT.VN,FPT.VN,FPT.VN
Date,,,,,
2024-09-20,115576.109375,117028.2898731367,115319.8453884169,116430.33545468115,4277654
2024-09-23,114465.625,116088.64301130797,113953.08936107217,116088.64301130797,4004529
2024-09-24,114892.734375,115063.57958824343,114209.35352202629,114465.6251792126,3168842
2024-09-25,115149.0,115149.0,114123.93638056052,114721.89079812042,5381884
2024-09-26,114721.890625,115319.84504165757,114380.20019415498,115319.84504165757,3542689
2024-09-27,114636.4609375,114807.30614809018,114038.50653775546,114721.88738011621,4085719
2024-09-30,114892.734375,114892.734375,113611.39911299547,114636.46271781369,3770274
2024-10-01,116088.640625,116344.90460187501,115063.57704285778,115063.57704285778,7920049
2024-10-02,115661.53125,116088.6404356424,114978.15041325844,114978.15041325844,2724579
2024-10-03,114465.625,116259.48822428392,114465.625,115661.53381618927,4176570
2024-10-04,114551.046875,115149.00129930704,114038.51122217574,114721.89209260809,1688659
2024-10-07,114551.046875,115234.42774543236,114123.93766830106,114636.46564648279,2186725
2024-10-08,114294.78125,115405.26363659435,114123.93603483724,114551.04523542295,2424890
2024-10-09,115661.53125,116003.21399372863,114721.88643680143,114721.88643680143,3242884
2024-10-10,121043.125,121299.38898534165,116003.21801554557,116003.21801554557,11617529
2024-10-11,119249.2578125,121982.76581461824,119249.2578125,121299.38497676759,4443139
2024-10-14,117540.8203125,120701.43768702894,117113.71110101922,120530.5924675081,6480594
2024-10-15,117028.2890625,118395.04310588006,116686.59863299438,117540.81703211601,3347419
2024-10-16,116430.3359375,117113.70912943629,116174.0642752117,116515.7547085011,3215400
2024-10-17,117028.2890625,117113.7078325552,115746.95378917514,116601.17218829677,4334579
2024-10-18,117028.2890625,117711.66224686883,116686.59863299438,117369.97181736321,2494811
2024-10-21,115746.953125,117626.24280185481,115746.953125,117028.28839097235,3290494
2024-10-22,113696.828125,115917.8005980448,113611.4016791276,115917.8005980448,7100674
2024-10-23,114636.4609375,115148.99656927056,113269.71460206296,113525.97858062712,3467365
2024-10-24,114721.890625,114721.890625,114294.78142376496,114636.46417996753,2618780
2024-10-25,114465.625,114978.1529642855,114123.93457404811,114721.88898214274,2114849
2024-10-28,115234.4296875,115319.84846042236,114123.93959165341,114551.04880555051,1731900
2024-10-29,115661.53125,115746.95001727162,115148.99562244382,115661.53125,3046579
2024-10-30,116088.640625,116088.640625,115490.68622919686,115661.53143866092,2368769
2024-10-31,116088.640625,116174.05939241094,115576.1049966078,116088.640625,1542954
2024-11-01,114978.15625,115319.84668571633,114123.93783535174,115319.84668571633,3067624
2024-11-04,113440.5546875,114978.15394272582,113355.1359176063,114978.15394272582,4321584
2024-11-05,113269.71875,114465.62759328327,113013.44708740893,113611.40150905057,3152264
2024-11-06,114978.15625,114978.15625,113611.40218177724,113696.82862802761,2071724
2024-11-07,115405.265625,117540.81933936605,114636.46598084253,115576.11084310639,5205474
2024-11-08,116003.21875,116857.44483095125,115405.26433065537,116259.49041160662,2422244
2024-11-11,118138.7734375,119163.84474329306,116174.06494669378,116601.17415345294,6085799
2024-11-12,116857.4453125,118651.30857792612,116088.64567379701,118395.04458990596,3409404
2024-11-13,117711.6640625,117967.92805126072,116259.49122666584,116772.0192041873,4169209
2024-11-14,116174.0625,119505.52498705854,116174.0625,117797.08819600254,5647996
2024-11-15,114380.203125,115917.80242855912,113269.72070826268,115576.11198895873,7548139
2024-11-18,114465.625,114978.1529642855,113184.28974000158,114465.625,4592410
2024-11-19,111048.7421875,114123.94084064283,110963.32341364281,114038.51439214288,10525719
2024-11-20,113098.8671875,113098.8671875,108229.8056418115,111048.73237501123,11063344
2024-11-21,113611.3984375,113611.3984375,111902.96166450821,113098.8704754594,4978351
2024-11-22,114380.203125,114807.31233717917,113184.29426104127,113525.98470064167,6412284
2024-11-25,114380.203125,114465.62957222141,113782.24869302064,114465.62957222141,7633354
2024-11-26,115490.6875,116088.64190238273,113867.66950419574,113953.08827254659,5176264
2024-11-27,118651.3046875,119334.67785802764,115490.68746519485,115490.68746519485,15313744
2024-11-28,119078.421875,119590.95754329623,118138.77698711162,119078.421875,8232504
2024-11-29,123264.1015625,124203.74643964753,118736.7300722176,119078.42051384265,15510854
2024-12-02,122446.0703125,125718.19127587546,121929.42492732812,124254.34463319553,9131609
2024-12-03,124857.1015625,125632.07736924558,122015.52876196413,122015.52876196413,8017454
2024-12-04,123565.4765625,125976.50889295523,122962.7184798862,124857.09770968815,8911235
2024-12-05,127870.8984375,127870.8984375,123651.58403782654,123996.0194452074,10125865
2024-12-06,128731.9765625,130798.57349153489,127440.3476796307,130798.57349153489,5753679
2024-12-09,126579.2734375,128731.98319567376,125804.29761510556,128473.66050030797,6783855
2024-12-10,128731.9765625,128731.9765625,126579.26691524893,126665.3796334651,4930286
2024-12-11,129593.0625,130626.36874206181,128904.19940825578,129162.52210062274,10656597
2024-12-12,129334.734375,130798.57321865438,128473.65361241468,130798.57321865438,6500612
2024-12-13,128731.9765625,129937.49272715313,128645.87158058048,128731.9765625,5594525
2024-12-16,129076.4140625,129679.17215463184,128731.9786566256,128818.08363994579,6521547
2024-12-17,127440.3515625,129593.06127534011,127182.0288725742,129248.63360087134,8470330
2024-12-18,128043.1171875,128990.3029610921,127440.35135150955,127440.35135150955,4070355
2024-12-19,127526.4609375,128301.43672324171,126751.48515175829,126837.59013404217,6698121
2024-12-20,128731.9765625,129679.17004509794,127698.67809798256,127870.89579811823,5446171
2024-12-23,128990.3046875,129076.41740934984,128043.11890123077,128731.98199454449,4957549
2024-12-24,129506.953125,129851.38852734595,128645.87235543183,129162.51772265404,4643588
2024-12-25,129851.390625,130195.82603291006,129506.95521708996,129679.17292104498,5368318
2024-12-26,128990.3046875,130368.03861042442,128387.54657973914,130023.60319561907,3384797
2024-12-27,128818.0859375,129076.4163646617,128043.1178649057,128731.98095264405,5303460
2024-12-30,129593.0625,129851.39292866395,127870.90090249093,128645.87671588881,3674715
